"hostname","timestamp","city","region_name","country_name","browser"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-15 23:51:36","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-15 23:52:10","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-15 23:52:29","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-16 00:24:14","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-16 00:28:16","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-248-157.hsd1.mn.comcast.net","2012-04-16 00:31:17","Saint Paul","Minnesota","United States","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"206-196-52-209.usfamily.net","2012-04-16 00:32:48","Wayzata","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"mobile-166-147-096-154.mycingular.net","2012-04-16 01:22:22","","","United States","Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_3 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5"
"150.254.105.231","2012-04-16 06:39:59","Poznan","Wielkopolskie","Poland","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"bumpits.cs.utexas.edu","2012-04-16 11:04:03","Austin","Texas","United States","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/10.04 Chromium/17.0.963.79 Chrome/17.0.963.79 Safari/535.11"
"tide547.microsoft.com","2012-04-16 13:21:41","Redmond","Washington","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"sphinx.cs.umn.edu","2012-04-18 11:57:08","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"sphinx.cs.umn.edu","2012-04-18 16:01:25","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"sphinx.cs.umn.edu","2012-04-18 16:03:27","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"sphinx.cs.umn.edu","2012-04-18 16:03:35","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"sphinx.cs.umn.edu","2012-04-18 16:07:05","Minneapolis","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-18 23:56:59","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-19 01:04:57","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-19 01:05:19","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-19 01:06:20","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-19 01:06:39","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-19 01:08:05","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-19 01:23:20","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"74-61-44-178.war.clearwire-wmx.net","2012-04-19 01:54:44","Seattle","Washington","United States","Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
"74-61-44-178.war.clearwire-wmx.net","2012-04-19 01:55:02","Seattle","Washington","United States","Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-20 02:27:27","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.152 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-22 12:21:32","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-22 23:23:34","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 18:36:47","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 21:30:52","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 21:31:27","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 23:12:27","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"173-160-182-97-Washington.hfc.comcastbusiness.net","2012-04-25 23:12:34","Seattle","Washington","United States","Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
"173-160-182-97-Washington.hfc.comcastbusiness.net","2012-04-25 23:13:19","Seattle","Washington","United States","Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 23:13:23","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 23:13:58","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 23:17:18","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"74-61-44-178.war.clearwire-wmx.net","2012-04-25 23:17:18","Seattle","Washington","United States","Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
"74-61-44-178.war.clearwire-wmx.net","2012-04-25 23:19:17","Seattle","Washington","United States","Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 23:19:20","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-25 23:21:28","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:14:31","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:33:04","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:33:04","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:35:02","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:35:44","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:38:03","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 00:56:31","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:19:40","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:21:29","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:25:36","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:27:45","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:28:38","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:30:02","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:47:06","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:47:10","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:47:15","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:47:33","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:48:13","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:48:37","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:49:29","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:49:43","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:51:21","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:51:40","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:52:55","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:53:09","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 01:59:44","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:00:05","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:03:33","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:03:38","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:03:44","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:04:05","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:04:07","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:04:20","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:04:32","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:07:27","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:08:51","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:09:13","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:09:50","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:10:02","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:15:27","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:17:16","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:17:35","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:19:18","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:20:34","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:30:18","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
"c-66-41-59-130.hsd1.mn.comcast.net","2012-04-26 02:30:28","Saint Paul","Minnesota","United States","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19"
